vertical_position_uncertainty,heading,horizontal_speed_uncertainty,classification,horizontal_speed,horizontal_position_uncertainty,id,vertical_velocity,vertical_velocity_uncertainty,heading_uncertainty,timestamp,map_link_id,sensor_id,query_since,lon,lat,alt,map_matched_lon,map_matched_lat,map_matched_alt,group_id
0.1588722318410873,5.5001068115234375,0.7626160842847167,VEHICLE,0.0082169709597609,0.2162120069247725,11577183.0,-0.0010860217735171,0.3507657945156097,35.336448669433594,2023-07-01T13:01:27.016362+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42828781332253,35.38734560685425,29.63881804943085,139.42828266722157,35.38734651641102,29.63881804943085,26
0.1849250346422195,6.12646484375,0.7674672065785166,VEHICLE,0.0642637722173253,0.2483935776896543,11577183.0,-0.0025831055827438,0.3590924441814422,35.93364334106445,2023-07-01T13:01:27.118600+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42828851144895,35.38734488468174,29.63683488368988,139.42828251643047,35.38734594428198,29.63683488368988,26
0.1816028356552124,5.689987182617188,0.7718731233405448,VEHICLE,0.112379064653003,0.2443944075603668,11577183.0,-0.0043544443324208,0.3572995662689209,35.66597366333008,2023-07-01T13:01:27.218917+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829015436553,35.38734668804454,29.63433446884155,139.42828304369817,35.38734794483217,29.63433446884155,26
0.1911972463130951,6.47747802734375,0.7683692071591184,VEHICLE,0.0841927152389161,0.2562594781082214,11577183.0,-0.0047847740352153,0.3601152300834656,35.43070602416992,2023-07-01T13:01:27.306312+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829092409414,35.387346392412496,29.63335027694702,139.4282830035099,35.387347792350376,29.63335027694702,26
0.197812333703041,7.4197235107421875,0.7622635200840591,VEHICLE,0.0202366782256624,0.2638660365962378,11577183.0,-0.0023342887870967,0.3604147732257843,35.23395156860352,2023-07-01T13:01:27.413255+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829149873634,35.38734569370706,29.63590087890625,139.4282828531322,35.3873472217899,29.63590087890625,26
0.2089931964874267,7.766281127929687,0.778876037633891,VEHICLE,0.1920864628441549,0.2773086530945597,11577183.0,-0.0002477885573171,0.3627277016639709,35.08578109741211,2023-07-01T13:01:27.507531+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829132587158,35.38734327302365,29.63831284046173,139.42828223508553,35.38734487614596,29.63831284046173,26
0.2184560596942901,7.7602081298828125,0.7874813914256319,VEHICLE,0.2369560828176334,0.2884211013426401,11577183.0,-0.0022592337336391,0.3638790547847748,34.99817657470703,2023-07-01T13:01:27.613186+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829155283584,35.38734253231924,29.63569571971893,139.4282820589979,35.38734420651809,29.63569571971893,26
0.2105164676904678,7.380157470703125,0.7700905086969186,VEHICLE,0.1343457189481377,0.2797242988073076,11577183.0,-0.005329392850399,0.3594161570072174,34.92557907104492,2023-07-01T13:01:27.717163+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829218475563,35.38734346244714,29.63142731189728,139.42828232176842,35.38734520569859,29.63142731189728,26
0.2000821679830551,10.526962280273438,0.7468901867824955,VEHICLE,0.0034624455624544,0.2676753257423126,11577183.0,-0.0039095343090593,0.3555277585983276,34.889652252197266,2023-07-01T13:01:27.817715+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829106574382,35.38734511230116,29.632766985893248,139.42828268744404,35.387346593138794,29.632766985893248,26
0.203419804573059,10.305526733398438,0.7530931149878884,VEHICLE,0.0966866727376504,0.2717096420821779,11577183.0,-0.0060195606201887,0.3568961322307586,34.948516845703125,2023-07-01T13:01:27.919991+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.4282911708952,35.38734388436856,29.629546189308165,139.42828238289383,35.38734543761967,29.629546189308165,26
