vertical_position_uncertainty,heading,horizontal_speed_uncertainty,classification,horizontal_speed,horizontal_position_uncertainty,id,vertical_velocity,vertical_velocity_uncertainty,heading_uncertainty,timestamp,map_link_id,sensor_id,query_since,lon,lat,alt,map_matched_lon,map_matched_lat,map_matched_alt,cluster_id_predicted
0.0822364911437034,-168.8218231201172,0.8185791641189345,VEHICLE,0.0381672555995781,0.1489220842242661,5490630.0,-0.0157765429466962,0.1467806845903396,9.916898727416992,2023-07-01T13:07:24.939189+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842429771397,35.38768302354646,28.743488001823422,139.4284360237661,35.38768100540209,28.743488001823422,195207
0.0866231769323349,-168.84200286865234,0.8245414528942068,VEHICLE,0.0492378037390965,0.1634842351672484,5490630.0,-0.0084458766505122,0.1500469297170639,9.92110824584961,2023-07-01T13:07:25.041448+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842432488206,35.3876830990804,28.74827210903168,139.4284360434808,35.38768108221881,28.74827210903168,195207
0.0828661695122718,-168.8155517578125,0.8145680309916637,VEHICLE,0.0329667516842697,0.1465124181586314,5490630.0,-0.0095137059688568,0.1467970460653305,9.926192283630373,2023-07-01T13:07:25.138800+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842420867163,35.387683095355484,28.74648694992065,139.4284360376493,35.38768105949684,28.74648694992065,195207
0.0795061513781547,-168.73346710205078,0.8115815423350493,VEHICLE,0.0444796105298792,0.137502994804556,5490630.0,-0.0041601140983402,0.1443867832422256,9.934378623962402,2023-07-01T13:07:25.241215+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842411208724,35.387682827852586,28.75021450519562,139.4284359678142,35.38768078739016,28.75021450519562,195207
0.0826724022626876,-168.74161529541016,0.8197108321110923,VEHICLE,0.0232499860437695,0.1507507096432756,5490630.0,-0.0019573241006582,0.1473369151353836,9.946778297424316,2023-07-01T13:07:25.341458+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.4284242408475,35.3876828494315,28.75171248912812,139.42843597856492,35.38768082927944,28.75171248912812,195207
0.0825224220752716,-168.71562957763672,0.8176105132995855,VEHICLE,0.0179360049749617,0.1490531077329162,5490630.0,0.0048057842068374,0.1471917629241943,9.962166786193848,2023-07-01T13:07:25.438713+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842414848073,35.38768286387353,28.75739722251892,139.4284359782073,35.38768082788599,28.75739722251892,195207
0.0799532383680343,-168.72561645507812,0.8132134999008819,VEHICLE,0.0032278995379427,0.1404700353406295,5490630.0,-0.0047397445887327,0.1451291888952255,9.982280731201172,2023-07-01T13:07:25.541065+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842430556567,35.38768288080211,28.749586629867554,139.42843598901322,35.38768086999031,28.749586629867554,195207
0.0777498334646225,-168.6480941772461,0.8120061734438275,VEHICLE,0.0597387119571215,0.1359074794433871,5490630.0,-0.002360655227676,0.1438762992620468,10.007177352905272,2023-07-01T13:07:25.638298+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.4284238118182,35.38768273476053,28.75116651058197,139.42843593223114,35.38768064874363,28.75116651058197,195207
0.0796021893620491,-168.67112731933594,0.8160594735339118,VEHICLE,0.0099298074165021,0.1440670102474296,5490630.0,-0.0108282193541526,0.1454954147338867,10.00909423828125,2023-07-01T13:07:25.740726+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842402878824,35.38768283431306,28.74367814064026,139.4284359658784,35.387680779847415,28.74367814064026,195207
0.0804415047168731,-168.7361068725586,0.816530965462641,VEHICLE,0.0498973590246721,0.1463837169877187,5490630.0,-0.0014599650166928,0.1461249142885208,10.014284133911133,2023-07-01T13:07:25.840446+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.4284242712357,35.387683020019125,28.75057642459869,139.42843602177902,35.38768099765963,28.75057642459869,195207
0.0824507474899292,-168.67913055419922,0.8181399304391274,VEHICLE,0.0183103380131429,0.1519032860745692,5490630.0,-0.001538151060231,0.1475017368793487,10.02254581451416,2023-07-01T13:07:25.940455+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842441998508,35.38768277238828,28.750361490249634,139.42843596720644,35.38768078502206,28.750361490249634,195207
0.0806402713060379,-168.81781005859375,0.8147638373095556,VEHICLE,0.1554244333477465,0.1435476344862489,5490630.0,-0.0019114826573058,0.1456977725028991,10.033108711242676,2023-07-01T13:07:26.040095+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.4284244469439,35.387683452736844,28.749884057044984,139.42843613556926,35.387681441033905,28.749884057044984,195207
0.0830516368150711,-168.7138900756836,0.8181305402889286,VEHICLE,0.0256867807991065,0.1516476939508028,5490630.0,-0.0013778773136436,0.1474146097898483,10.0478515625,2023-07-01T13:07:26.142487+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842446560806,35.38768307895482,28.75014727115631,139.42843604448717,35.38768108614006,28.75014727115631,195207
0.0926893651485443,-168.7073211669922,0.836055420659512,VEHICLE,0.0180368532176376,0.1878984937962038,5490630.0,-0.0004512181039899,0.1546792834997177,10.067869186401367,2023-07-01T13:07:26.242533+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842451493843,35.387683063784,28.75081102848053,139.42843604284514,35.387681079741974,28.75081102848053,195207
